time,journey_id,question,answer
2019-06-03 09:13:23.422873,151166,question.staff_rating,4
2019-06-03 08:02:27.205006,109540,question.open_feedback,text data
2019-06-03 08:45:11.650156,169679,question.overall_rating,4
2019-06-03 09:13:16.446409,151166,question.overall_rating,4
2019-06-03 09:39:29.446433,121096,question.overall_rating,4
2019-06-03 11:28:27.715771,159743,question.open_feedback,text data
2019-06-03 10:22:06.704486,140742,question.overall_rating,2
2019-06-03 08:20:43.035363,159720,question.overall_rating,4
2019-06-03 09:26:13.353980,123039,question.staff_rating,5
2019-06-03 10:10:15.719110,167203,question.staff_rating,4
2019-06-03 08:46:55.551512,108959,question.overall_rating,5
2019-06-03 11:11:54.225606,168547,question.staff_rating,4
2019-06-03 08:59:33.077688,129462,question.overall_rating,2
2019-06-03 09:52:20.633848,147812,question.staff_rating,5
2019-06-03 09:34:58.527962,135846,question.overall_rating,4
2019-06-03 08:47:08.996805,108959,question.staff_rating,5
2019-06-03 10:02:29.497408,114580,question.open_feedback,text data
2019-06-03 08:49:58.735854,156479,question.staff_rating,5
2019-06-03 11:06:12.696425,157075,question.staff_rating,5
2019-06-03 09:14:21.731259,168291,question.open_feedback,text data
2019-06-03 10:10:40.478087,134596,question.overall_rating,2
2019-06-03 09:52:57.903859,147812,question.open_feedback,text data
2019-06-03 10:58:04.528672,136025,question.overall_rating,4
2019-06-03 11:06:01.915508,157075,question.overall_rating,4
2019-06-03 10:43:15.491795,173662,question.overall_rating,5
2019-06-03 12:45:51.305204,174925,question.overall_rating,1
2019-06-03 12:17:33.683002,174019,question.staff_rating,1
2019-06-03 10:19:32.344903,163669,question.staff_rating,3
2019-06-03 11:11:25.548209,168547,question.overall_rating,4
2019-06-03 10:27:15.233989,140742,question.open_feedback,text data
2019-06-03 11:23:20.340754,159743,question.staff_rating,5
2019-06-03 12:25:18.808270,170871,question.overall_rating,3
2019-06-03 12:32:49.764525,135946,question.overall_rating,4
2019-06-03 11:49:51.160982,162609,question.staff_rating,2
2019-06-03 11:59:00.932666,150030,question.staff_rating,5
2019-06-03 11:45:25.809580,168788,question.overall_rating,4
2019-06-03 11:49:39.108236,162609,question.overall_rating,2
2019-06-03 12:04:07.980329,167732,question.overall_rating,4
2019-06-03 11:50:26.635571,167908,question.overall_rating,4
2019-06-03 12:57:32.059824,133913,question.staff_rating,5
2019-06-03 13:02:25.457371,83258,question.overall_rating,5
2019-06-03 12:42:43.549365,136624,question.staff_rating,1
2019-06-03 11:58:20.101439,143460,question.overall_rating,2
2019-06-03 11:58:40.733437,143460,question.staff_rating,2
2019-06-03 11:58:48.718254,150030,question.overall_rating,5
2019-06-03 12:25:32.268325,170871,question.staff_rating,5
2019-06-03 11:43:34.506942,125546,question.overall_rating,4
2019-06-03 14:05:51.293944,120864,question.overall_rating,5
2019-06-03 11:45:35.025688,168788,question.staff_rating,5
2019-06-03 12:57:22.545945,133913,question.overall_rating,5
2019-06-03 12:31:51.761066,157843,question.staff_rating,4
2019-06-03 13:33:59.098375,143351,question.overall_rating,4
2019-06-03 12:17:14.834381,174019,question.overall_rating,1
2019-06-03 14:18:07.864014,158104,question.overall_rating,5
2019-06-03 13:13:02.243539,134143,question.staff_rating,5
2019-06-03 13:53:16.295930,162334,question.staff_rating,4
2019-06-03 12:31:38.977081,157843,question.overall_rating,5
2019-06-03 12:20:56.206453,174019,question.open_feedback,text data
2019-06-03 11:45:28.966796,168788,question.overall_rating,4
2019-06-03 13:12:55.447840,134143,question.overall_rating,5
2019-06-03 13:45:05.958878,143924,question.overall_rating,4
2019-06-03 13:48:09.136588,173942,question.staff_rating,4
2019-06-03 13:53:07.065975,162334,question.overall_rating,4
2019-06-03 11:50:47.970332,167908,question.staff_rating,4
2019-06-03 12:02:10.276018,150030,question.open_feedback,text data
2019-06-03 13:45:18.009603,143924,question.staff_rating,4
2019-06-03 12:55:28.679610,164982,question.overall_rating,4
2019-06-03 14:07:36.004899,120828,question.overall_rating,5
2019-06-03 13:41:25.684183,161228,question.overall_rating,4
2019-06-03 14:39:18.804237,143145,question.staff_rating,4
2019-06-03 11:50:22.672528,162609,question.open_feedback,text data
2019-06-03 11:47:05.245858,172782,question.overall_rating,4
2019-06-03 12:58:37.662554,133913,question.open_feedback,text data
2019-06-03 12:42:36.306881,136624,question.overall_rating,1
2019-06-03 17:28:20.489955,126767,question.overall_rating,4
2019-06-03 17:28:28.117724,126767,question.staff_rating,5
2019-06-03 14:07:54.415504,120828,question.staff_rating,4
2019-06-03 13:36:22.214947,144841,question.overall_rating,4
2019-06-03 14:21:02.870512,171597,question.open_feedback,text data
2019-06-03 13:09:58.255631,166456,question.overall_rating,3
2019-06-03 13:41:35.383637,161228,question.staff_rating,5
2019-06-03 14:07:22.349634,165089,question.staff_rating,5
2019-06-03 15:30:16.155009,150036,question.overall_rating,2
2019-06-03 12:56:39.721550,164982,question.open_feedback,text data
2019-06-03 14:01:30.260108,159249,question.overall_rating,1
2019-06-03 14:25:11.764117,160168,question.overall_rating,1
2019-06-03 14:04:40.276443,159249,question.open_feedback,text data
2019-06-03 12:46:07.786567,136624,question.open_feedback,text data
2019-06-03 12:46:17.382141,174925,question.staff_rating,1
2019-06-03 14:18:24.513952,171597,question.staff_rating,4
2019-06-03 13:48:00.599328,173942,question.overall_rating,3
2019-06-03 15:52:01.393760,157185,question.overall_rating,4
2019-06-03 15:30:35.185934,150036,question.staff_rating,2
2019-06-03 15:52:55.097952,121954,question.overall_rating,3
2019-06-03 17:11:53.845273,175423,question.overall_rating,1
2019-06-03 16:04:12.359185,111992,question.overall_rating,5
2019-06-03 12:55:49.028057,164982,question.staff_rating,4
2019-06-03 14:18:13.267293,171597,question.overall_rating,2
2019-06-03 13:10:17.367992,166456,question.staff_rating,4
2019-06-03 14:18:31.557998,128324,question.staff_rating,5
2019-06-03 14:39:06.776800,143145,question.overall_rating,2
2019-06-03 15:38:45.095584,127548,question.open_feedback,text data
2019-06-03 16:33:23.542793,151715,question.overall_rating,3
2019-06-03 15:55:08.598468,154556,question.staff_rating,1
2019-06-03 12:49:23.839290,174925,question.open_feedback,text data
2019-06-03 16:19:23.502224,168759,question.overall_rating,5
2019-06-03 16:49:05.889422,151715,question.staff_rating,4
2019-06-03 14:19:08.842863,158104,question.staff_rating,5
2019-06-03 17:12:18.502826,175423,question.staff_rating,1
2019-06-03 16:14:33.124051,161403,question.overall_rating,4
2019-06-03 13:36:35.316741,144841,question.staff_rating,2
2019-06-03 16:31:13.097607,99131,question.overall_rating,4
2019-06-03 18:50:11.152726,143182,question.overall_rating,4
2019-06-03 13:51:47.641115,130879,question.overall_rating,3
2019-06-03 14:01:38.857605,159249,question.staff_rating,1
2019-06-03 14:07:09.043998,165089,question.overall_rating,4
2019-06-03 14:09:04.304057,165089,question.open_feedback,text data
2019-06-03 22:50:00.591600,156769,question.overall_rating,4
2019-06-03 14:47:56.643974,172376,question.staff_rating,5
2019-06-03 16:19:38.276348,168759,question.staff_rating,4
2019-06-03 14:06:30.103213,120864,question.staff_rating,1
2019-06-03 16:42:46.530227,173205,question.overall_rating,4
2019-06-03 15:43:08.770981,170134,question.open_feedback,text data
2019-06-03 22:45:06.383239,81226,question.open_feedback,text data
2019-06-03 14:18:18.798411,128324,question.overall_rating,4
2019-06-03 14:49:43.789711,172376,question.open_feedback,text data
2019-06-03 15:43:23.713543,146465,question.open_feedback,text data
2019-06-03 15:37:18.009065,136524,question.overall_rating,1
2019-06-03 18:07:38.015970,168365,question.overall_rating,1
2019-06-03 18:56:22.949255,164268,question.overall_rating,5
2019-06-03 15:37:55.484443,127548,question.staff_rating,4
2019-06-03 17:57:37.145368,108671,question.overall_rating,2
2019-06-03 15:11:27.975851,149625,question.overall_rating,3
2019-06-03 19:02:27.065076,119362,question.overall_rating,4
2019-06-03 18:25:01.756607,82210,question.staff_rating,4
2019-06-03 19:15:05.869048,143329,question.overall_rating,4
2019-06-03 19:28:01.909962,132370,question.overall_rating,5
2019-06-03 19:28:19.214216,132370,question.staff_rating,5
2019-06-03 20:10:30.295247,136870,question.overall_rating,3
2019-06-03 15:41:46.196319,170134,question.overall_rating,4
2019-06-03 18:10:24.604142,166184,question.staff_rating,5
2019-06-03 15:37:29.383799,136524,question.staff_rating,1
2019-06-03 16:42:51.308079,173205,question.staff_rating,4
2019-06-03 15:26:13.955267,107942,question.overall_rating,4
2019-06-03 19:04:03.326014,138449,question.staff_rating,5
2019-06-03 14:47:49.112909,172376,question.overall_rating,5
2019-06-03 15:41:56.160803,170134,question.staff_rating,5
2019-06-03 19:39:30.825364,78533,question.overall_rating,4
2019-06-03 18:57:08.812344,164268,question.staff_rating,5
2019-06-03 21:17:45.877797,116773,question.overall_rating,4
2019-06-03 19:32:00.676264,142589,question.staff_rating,2
2019-06-03 19:51:39.312487,159340,question.staff_rating,5
2019-06-03 23:41:23.302383,156361,question.overall_rating,5
2019-06-03 15:41:51.097833,146465,question.overall_rating,5
2019-06-03 17:21:47.334780,174189,question.open_feedback,text data
2019-06-03 16:25:07.259927,150833,question.staff_rating,5
2019-06-03 16:29:24.758372,150833,question.open_feedback,text data
2019-06-03 19:51:23.277578,159340,question.overall_rating,5
2019-06-03 17:32:32.576796,171634,question.overall_rating,3
2019-06-03 20:57:12.893240,133376,question.overall_rating,4
2019-06-03 20:58:14.782976,136977,question.overall_rating,4
2019-06-03 21:12:10.452387,133329,question.overall_rating,4
2019-06-03 16:05:51.117341,111992,question.open_feedback,text data
2019-06-03 15:37:47.981292,127548,question.overall_rating,2
2019-06-03 18:52:49.941016,77205,question.staff_rating,5
2019-06-03 16:04:27.429469,111992,question.staff_rating,5
2019-06-04 00:35:10.361627,122543,question.overall_rating,5
2019-06-03 16:51:00.639573,151715,question.open_feedback,text data
2019-06-03 17:14:25.783487,175423,question.open_feedback,text data
2019-06-03 16:54:15.974703,80944,question.staff_rating,5
2019-06-03 18:09:26.496606,168073,question.overall_rating,5
2019-06-03 19:18:06.216304,143329,question.open_feedback,text data
2019-06-03 21:40:03.085766,142522,question.overall_rating,4
2019-06-03 22:50:14.095015,156769,question.staff_rating,5
2019-06-03 15:42:04.445164,146465,question.staff_rating,5
2019-06-03 17:08:23.901652,174189,question.overall_rating,2
2019-06-03 16:24:47.455662,150833,question.overall_rating,5
2019-06-03 18:57:51.955108,164268,question.open_feedback,text data
2019-06-03 17:57:49.856043,108671,question.staff_rating,1
2019-06-03 22:54:30.457989,117269,question.staff_rating,3
2019-06-03 21:47:01.177521,142522,question.open_feedback,text data
2019-06-03 22:05:36.678949,155536,question.overall_rating,4
2019-06-03 15:55:02.399178,154556,question.overall_rating,1
2019-06-03 16:54:04.765039,80944,question.overall_rating,4
2019-06-03 18:10:05.232002,168072,question.overall_rating,5
2019-06-03 15:57:03.076925,154556,question.open_feedback,text data
2019-06-03 18:52:21.479262,77205,question.overall_rating,4
2019-06-03 18:29:54.644328,156595,question.staff_rating,5
2019-06-03 18:53:04.797710,143182,question.open_feedback,text data
2019-06-03 20:51:42.881826,170050,question.staff_rating,1
2019-06-03 20:02:38.189196,159340,question.open_feedback,text data
2019-06-03 20:57:29.984896,133376,question.staff_rating,5
2019-06-03 17:08:48.849345,174189,question.staff_rating,1
2019-06-03 19:04:55.111602,138449,question.open_feedback,text data
2019-06-03 17:28:54.728865,123084,question.staff_rating,4
2019-06-03 18:31:23.433464,156595,question.open_feedback,text data
2019-06-03 22:54:24.131392,117269,question.overall_rating,1
2019-06-03 19:03:53.556062,138449,question.overall_rating,3
2019-06-03 19:31:44.518089,142589,question.overall_rating,3
2019-06-03 16:14:39.816298,161403,question.staff_rating,4
2019-06-03 22:43:17.968407,81226,question.staff_rating,4
2019-06-03 17:29:16.325126,126767,question.open_feedback,text data
2019-06-03 16:56:35.019465,80944,question.open_feedback,text data
2019-06-03 19:39:44.099080,78533,question.staff_rating,4
2019-06-03 17:44:00.698404,122329,question.staff_rating,4
2019-06-03 18:28:57.077784,82210,question.open_feedback,text data
2019-06-03 21:40:38.897617,142522,question.staff_rating,5
2019-06-03 20:51:36.438240,170050,question.overall_rating,5
2019-06-03 17:28:38.831537,123084,question.overall_rating,4
2019-06-03 18:24:41.120994,82210,question.overall_rating,4
2019-06-03 17:43:46.776419,122329,question.overall_rating,4
2019-06-03 18:09:34.358747,168073,question.staff_rating,5
2019-06-03 21:46:54.580146,80697,question.overall_rating,4
2019-06-03 19:15:19.262596,143329,question.staff_rating,4
2019-06-03 18:10:13.214719,168072,question.staff_rating,5
2019-06-03 21:17:54.441482,116773,question.staff_rating,4
2019-06-03 20:58:32.534394,136977,question.staff_rating,4
2019-06-03 18:29:43.698993,156595,question.overall_rating,5
2019-06-04 01:33:38.598178,79003,question.staff_rating,2
2019-06-03 21:02:19.187747,170111,question.open_feedback,text data
2019-06-03 18:10:19.005206,166184,question.overall_rating,4
2019-06-03 22:05:44.255262,155536,question.staff_rating,5
2019-06-03 20:57:48.220138,170111,question.overall_rating,4
2019-06-03 21:06:58.228493,136247,question.staff_rating,5
2019-06-03 18:50:30.050135,143182,question.staff_rating,4
2019-06-04 00:12:27.056024,169700,question.overall_rating,4
2019-06-03 19:32:45.606019,142589,question.open_feedback,text data
2019-06-03 20:57:56.798939,170111,question.staff_rating,4
2019-06-03 20:57:58.089620,128637,question.overall_rating,4
2019-06-03 20:58:49.312545,137421,question.overall_rating,2
2019-06-03 21:06:48.210233,136247,question.overall_rating,4
2019-06-04 00:23:03.695512,129439,question.open_feedback,text data
2019-06-04 01:32:25.610626,79003,question.overall_rating,2
2019-06-03 22:54:46.851829,117269,question.open_feedback,text data
2019-06-04 00:22:07.117608,129439,question.staff_rating,3
2019-06-04 01:41:40.256856,151551,question.overall_rating,1
2019-06-04 01:35:09.120209,79003,question.open_feedback,text data
2019-06-04 02:30:35.359267,165539,question.staff_rating,5
2019-06-04 00:21:11.569716,129439,question.overall_rating,2
2019-06-04 01:41:46.696067,151551,question.staff_rating,1
2019-06-04 05:18:25.509891,151634,question.overall_rating,4
2019-06-04 01:43:05.894320,151551,question.open_feedback,text data
2019-06-04 02:02:44.624919,83649,question.overall_rating,5
2019-06-04 02:02:54.167275,83649,question.staff_rating,5
2019-06-04 01:45:58.931883,170135,question.overall_rating,4
2019-06-04 05:04:08.224482,123240,question.open_feedback,text data
2019-06-04 01:58:12.953137,121891,question.open_feedback,text data
2019-06-04 03:14:43.424738,151479,question.overall_rating,4
2019-06-04 02:01:23.462898,127427,question.open_feedback,text data
2019-06-04 05:19:19.320785,151634,question.staff_rating,3
2019-06-04 01:56:00.745878,121891,question.staff_rating,1
2019-06-04 03:15:09.750360,151479,question.staff_rating,5
2019-06-04 02:30:21.018047,165539,question.overall_rating,4
2019-06-04 03:37:08.085963,111551,question.overall_rating,5
2019-06-04 04:44:54.173598,160620,question.staff_rating,5
2019-06-04 05:24:50.566352,128333,question.overall_rating,2
2019-06-04 01:46:10.022931,170135,question.staff_rating,3
2019-06-04 05:11:26.452537,164344,question.staff_rating,4
2019-06-04 01:55:45.039378,121891,question.overall_rating,1
2019-06-04 01:59:49.700777,127427,question.staff_rating,4
2019-06-04 05:24:59.152772,128333,question.staff_rating,1
2019-06-04 01:59:22.637925,127427,question.overall_rating,5
2019-06-04 04:16:17.182384,143284,question.staff_rating,4
2019-06-04 03:37:19.596252,111551,question.staff_rating,4
2019-06-04 04:45:46.907679,160620,question.open_feedback,text data
2019-06-04 02:03:43.082848,83649,question.open_feedback,text data
2019-06-04 05:02:46.950616,123240,question.staff_rating,2
2019-06-04 03:41:41.319919,150253,question.overall_rating,4
